sample_time_utc,sample_time_local,sample_local_hour,sample_interval_seconds,site_timezone,site_latitude,site_longitude,inverter_ip,slave_id,forecast_refresh_seconds,manufacturer,model,software_version,serial_number,site_power_w,site_energy_day_wh,site_energy_total_wh,ac_total_current_a,voltage_ab_v,voltage_an_v,ac_power_w,frequency_hz,apparent_power_va,power_factor_pct,lifetime_energy_wh,dc_power_total_w,operating_state_code,string1_current_a,string1_voltage_v,string1_power_w,string2_current_a,string2_voltage_v,string2_power_w,battery_soc_pct,battery_voltage_v,battery_status_code,owm_current_observation_time_utc,owm_current_observation_time_local,owm_current_weather_main,owm_current_weather_description,owm_current_temp_c,owm_current_feels_like_c,owm_current_pressure_hpa,owm_current_humidity_pct,owm_current_clouds_pct,owm_current_visibility_m,owm_current_wind_speed_ms,owm_current_wind_deg,owm_current_wind_gust_ms,owm_current_rain_1h_mm,owm_current_sunrise_utc,owm_current_sunset_utc,owm_current_source,owm_current_api_url,owm_forecast_for_sample_hour_fetch_time_utc,owm_forecast_for_sample_hour_fetch_time_local,owm_forecast_for_sample_hour_target_time_utc,owm_forecast_for_sample_hour_target_time_local,owm_forecast_for_sample_hour_weather_main,owm_forecast_for_sample_hour_weather_description,owm_forecast_for_sample_hour_temp_c,owm_forecast_for_sample_hour_feels_like_c,owm_forecast_for_sample_hour_pressure_hpa,owm_forecast_for_sample_hour_humidity_pct,owm_forecast_for_sample_hour_clouds_pct,owm_forecast_for_sample_hour_visibility_m,owm_forecast_for_sample_hour_wind_speed_ms,owm_forecast_for_sample_hour_wind_deg,owm_forecast_for_sample_hour_wind_gust_ms,owm_forecast_for_sample_hour_pop,owm_forecast_for_sample_hour_rain_1h_mm,owm_forecast_for_sample_hour_snow_1h_mm,owm_yesterday_forecast_for_sample_hour_fetch_time_utc,owm_yesterday_forecast_for_sample_hour_fetch_time_local,owm_yesterday_forecast_for_sample_hour_target_time_utc,owm_yesterday_forecast_for_sample_hour_target_time_local,owm_yesterday_forecast_for_sample_hour_weather_main,owm_yesterday_forecast_for_sample_hour_weather_description,owm_yesterday_forecast_for_sample_hour_temp_c,owm_yesterday_forecast_for_sample_hour_feels_like_c,owm_yesterday_forecast_for_sample_hour_pressure_hpa,owm_yesterday_forecast_for_sample_hour_humidity_pct,owm_yesterday_forecast_for_sample_hour_clouds_pct,owm_yesterday_forecast_for_sample_hour_visibility_m,owm_yesterday_forecast_for_sample_hour_wind_speed_ms,owm_yesterday_forecast_for_sample_hour_wind_deg,owm_yesterday_forecast_for_sample_hour_wind_gust_ms,owm_yesterday_forecast_for_sample_hour_pop,owm_yesterday_forecast_for_sample_hour_rain_1h_mm,owm_yesterday_forecast_for_sample_hour_snow_1h_mm
2026-04-22T10:20:00.001948+00:00,2026-04-22T15:50:00.001948+05:30,2026-04-22T15:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,3014,38308,20616110,9.88,395,229.9,2292,225.2,500.5,-320,14088110,2309.7,4,4.52,255.6,1155.3,4.51,255.4,1151.8,,,,2026-04-22T10:15:00+00:00,2026-04-22T15:45:00+05:30,Clouds,overcast clouds,32.89,39.89,1006,66,94,10000,4.47,251,4.35,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:08+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T08:55:00.015885+00:00,2026-04-22T14:25:00.015885+05:30,2026-04-22T10:00:00+00:00,2026-04-22T15:30:00+05:30,Rain,light rain,32.74,39.74,1006,66,92,10000,4.47,251,4.35,0.7,0.43,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T10:00:00+00:00,2026-04-22T15:30:00+05:30,Clouds,scattered clouds,30.33,35.09,1006,67,42,10000,4.23,256,3.99,0.46,,
2026-04-22T10:25:00.011711+00:00,2026-04-22T15:55:00.011711+05:30,2026-04-22T15:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2936,38556,20616350,9.62,395.4,228.5,2295,219.5,501.6,-120,14088290,2247.7,4,4.4,255.6,1124.6,4.37,257,1123,,,,2026-04-22T10:15:00+00:00,2026-04-22T15:45:00+05:30,Clouds,overcast clouds,32.89,39.89,1006,66,94,10000,4.47,251,4.35,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:08+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T08:55:00.015885+00:00,2026-04-22T14:25:00.015885+05:30,2026-04-22T10:00:00+00:00,2026-04-22T15:30:00+05:30,Rain,light rain,32.74,39.74,1006,66,92,10000,4.47,251,4.35,0.7,0.43,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T10:00:00+00:00,2026-04-22T15:30:00+05:30,Clouds,scattered clouds,30.33,35.09,1006,67,42,10000,4.23,256,3.99,0.46,,
2026-04-22T10:30:00.002285+00:00,2026-04-22T16:00:00.002285+05:30,2026-04-22T16:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2805,38798,20616589,9.2,395.8,229.5,2296,209.9,500.9,-140,14088469,2155.4,4,4.22,255.6,1078.6,4.19,257,1076.8,,,,2026-04-22T10:15:00+00:00,2026-04-22T15:45:00+05:30,Clouds,overcast clouds,32.89,39.89,1006,66,94,10000,4.47,251,4.35,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:08+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T10:00:00.016298+00:00,2026-04-22T15:30:00.016298+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,moderate rain,32.17,39.17,1006,69,92,10000,3.74,255,3.98,1,1.59,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,light rain,29.86,34.47,1006,69,48,10000,3.87,263,3.74,0.56,0.33,
2026-04-22T10:35:00.002600+00:00,2026-04-22T16:05:00.002600+05:30,2026-04-22T16:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2803,39030,20616829,9.15,397.4,229.7,2290,210.2,499.6,170,14088650,2152.9,4,4.21,255.7,1076.5,4.21,255.7,1076.5,,,,2026-04-22T10:30:34+00:00,2026-04-22T16:00:34+05:30,Clouds,overcast clouds,29.29,34.21,1006,74,86,10000,3.74,255,3.98,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T10:00:00.016298+00:00,2026-04-22T15:30:00.016298+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,moderate rain,32.17,39.17,1006,69,92,10000,3.74,255,3.98,1,1.59,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,light rain,29.86,34.47,1006,69,48,10000,3.87,263,3.74,0.56,0.33,
2026-04-22T10:40:00.004567+00:00,2026-04-22T16:10:00.004567+05:30,2026-04-22T16:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2025,39227,20617018,7.73,396.4,229.2,2293,177.5,500.5,-200,14088789,1786,4,3.53,260.3,918.8,3.39,255.8,867.1,,,,2026-04-22T10:30:34+00:00,2026-04-22T16:00:34+05:30,Clouds,overcast clouds,29.29,34.21,1006,74,86,10000,3.74,255,3.98,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T10:00:00.016298+00:00,2026-04-22T15:30:00.016298+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,moderate rain,32.17,39.17,1006,69,92,10000,3.74,255,3.98,1,1.59,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,light rain,29.86,34.47,1006,69,48,10000,3.87,263,3.74,0.56,0.33,
2026-04-22T10:45:00.001995+00:00,2026-04-22T16:15:00.001995+05:30,2026-04-22T16:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1364,39407,20617200,4.53,394,227.8,2270,103.2,501,-40,14088930,1061.5,4,1.36,290.4,394.9,2.66,257,683.6,,,,2026-04-22T10:45:00+00:00,2026-04-22T16:15:00+05:30,Clouds,overcast clouds,32.33,39.33,1006,67,86,10000,3.74,255,3.98,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:08+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T10:00:00.016298+00:00,2026-04-22T15:30:00.016298+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,moderate rain,32.17,39.17,1006,69,92,10000,3.74,255,3.98,1,1.59,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,light rain,29.86,34.47,1006,69,48,10000,3.87,263,3.74,0.56,0.33,
2026-04-22T10:50:00.006353+00:00,2026-04-22T16:20:00.006353+05:30,2026-04-22T16:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2400,39601,20617400,7.89,395.2,229.5,2288,179.8,498.7,-100,14089070,1843.9,4,3.58,255.8,915.7,3.6,255.7,920.5,,,,2026-04-22T10:50:01+00:00,2026-04-22T16:20:01+05:30,Clouds,overcast clouds,32.33,39.33,1006,68,86,10000,3.74,255,3.98,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:08+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T10:00:00.016298+00:00,2026-04-22T15:30:00.016298+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,moderate rain,32.17,39.17,1006,69,92,10000,3.74,255,3.98,1,1.59,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,light rain,29.86,34.47,1006,69,48,10000,3.87,263,3.74,0.56,0.33,
2026-04-22T10:55:00.002414+00:00,2026-04-22T16:25:00.002414+05:30,2026-04-22T16:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2112,39790,20617579,6.9,396.4,228,2291,157.9,500.4,-140,14089209,1621.4,4,3.17,255.8,810.8,3.17,255.7,810.5,,,,2026-04-22T10:50:01+00:00,2026-04-22T16:20:01+05:30,Clouds,overcast clouds,32.33,39.33,1006,68,86,10000,3.74,255,3.98,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:08+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T10:00:00.016298+00:00,2026-04-22T15:30:00.016298+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,moderate rain,32.17,39.17,1006,69,92,10000,3.74,255,3.98,1,1.59,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,light rain,29.86,34.47,1006,69,48,10000,3.87,263,3.74,0.56,0.33,
2026-04-22T11:00:00.001546+00:00,2026-04-22T16:30:00.001546+05:30,2026-04-22T16:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2062,39962,20617759,6.75,397,229.9,2309,154.9,500.3,80,14089340,1584.8,4,3.1,255.7,792.6,3.08,257.2,792.1,,,,2026-04-22T10:50:01+00:00,2026-04-22T16:20:01+05:30,Clouds,overcast clouds,32.33,39.33,1006,68,86,10000,3.74,255,3.98,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:08+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T10:00:00.016298+00:00,2026-04-22T15:30:00.016298+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,moderate rain,32.17,39.17,1006,69,92,10000,3.74,255,3.98,1,1.59,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,light rain,29.86,34.47,1006,69,48,10000,3.87,263,3.74,0.56,0.33,
2026-04-22T11:05:00.004269+00:00,2026-04-22T16:35:00.004269+05:30,2026-04-22T16:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2144,40140,20617929,7.02,397.2,229.2,2305,161.1,500,-60,14089469,1654.8,4,3.24,255.7,828.4,3.17,260.7,826.4,,,,2026-04-22T11:02:06+00:00,2026-04-22T16:32:06+05:30,Clouds,overcast clouds,32.27,39.27,1006,69,86,10000,3.74,255,3.98,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T10:00:00.016298+00:00,2026-04-22T15:30:00.016298+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,moderate rain,32.17,39.17,1006,69,92,10000,3.74,255,3.98,1,1.59,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,light rain,29.86,34.47,1006,69,48,10000,3.87,263,3.74,0.56,0.33,
2026-04-22T11:10:00.004755+00:00,2026-04-22T16:40:00.004755+05:30,2026-04-22T16:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2243,40288,20618088,7.26,403,232.2,2336,168.7,499.6,180,14089589,1728,4,3.37,256.7,865,3.31,260.7,862.9,,,,2026-04-22T11:02:06+00:00,2026-04-22T16:32:06+05:30,Clouds,overcast clouds,32.27,39.27,1006,69,86,10000,3.74,255,3.98,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:07+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T10:00:00.016298+00:00,2026-04-22T15:30:00.016298+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,moderate rain,32.17,39.17,1006,69,92,10000,3.74,255,3.98,1,1.59,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,light rain,29.86,34.47,1006,69,48,10000,3.87,263,3.74,0.56,0.33,
2026-04-22T11:15:00.001660+00:00,2026-04-22T16:45:00.001660+05:30,2026-04-22T16:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,2024,40462,20618260,6.51,403.4,234,2344,151.8,498.4,240,14089720,1556.5,4,3.03,256.7,777.8,3.01,258,776.5,,,,2026-04-22T11:15:01+00:00,2026-04-22T16:45:01+05:30,Clouds,overcast clouds,31.78,38.78,1006,69,86,10000,3.74,255,3.98,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:08+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T10:00:00.016298+00:00,2026-04-22T15:30:00.016298+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,moderate rain,32.17,39.17,1006,69,92,10000,3.74,255,3.98,1,1.59,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,light rain,29.86,34.47,1006,69,48,10000,3.87,263,3.74,0.56,0.33,
2026-04-22T11:20:00.011728+00:00,2026-04-22T16:50:00.011728+05:30,2026-04-22T16:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1753,40622,20618419,5.61,405.4,234.1,2347,131.5,500.3,90,14089840,1350.3,4,2.62,257.4,674.3,2.61,259,675.9,,,,2026-04-22T11:15:01+00:00,2026-04-22T16:45:01+05:30,Clouds,overcast clouds,31.78,38.78,1006,69,86,10000,3.74,255,3.98,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:08+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T10:00:00.016298+00:00,2026-04-22T15:30:00.016298+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,moderate rain,32.17,39.17,1006,69,92,10000,3.74,255,3.98,1,1.59,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,light rain,29.86,34.47,1006,69,48,10000,3.87,263,3.74,0.56,0.33,
2026-04-22T11:25:00.004484+00:00,2026-04-22T16:55:00.004484+05:30,2026-04-22T16:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1726,40768,20618569,5.56,403.4,233.5,2348,129.8,501.1,-370,14089949,1331.4,4,2.58,257.4,664,2.56,260.7,667.3,,,,2026-04-22T11:25:01+00:00,2026-04-22T16:55:01+05:30,Clouds,overcast clouds,31.78,38.78,1006,69,86,10000,3.74,255,3.98,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:08+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T10:00:00.016298+00:00,2026-04-22T15:30:00.016298+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,moderate rain,32.17,39.17,1006,69,92,10000,3.74,255,3.98,1,1.59,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T11:00:00+00:00,2026-04-22T16:30:00+05:30,Rain,light rain,29.86,34.47,1006,69,48,10000,3.87,263,3.74,0.56,0.33,
2026-04-22T11:30:00.001303+00:00,2026-04-22T17:00:00.001303+05:30,2026-04-22T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1575,40905,20618700,5.14,400.8,232.5,2328,119.4,501.7,140,14090050,1222,4,2.36,257.1,606.76,2.36,260.7,615.25,,,,2026-04-22T11:25:01+00:00,2026-04-22T16:55:01+05:30,Clouds,overcast clouds,31.78,38.78,1006,69,86,10000,3.74,255,3.98,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:08+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T11:05:00.004269+00:00,2026-04-22T16:35:00.004269+05:30,2026-04-22T12:00:00+00:00,2026-04-22T17:30:00+05:30,Rain,moderate rain,31.67,38.67,1006,70,85,10000,3.25,253,3.77,1,1.14,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T12:00:00+00:00,2026-04-22T17:30:00+05:30,Rain,light rain,29.42,34.09,1007,72,48,10000,3.36,265,3.75,0.56,0.24,
2026-04-22T11:35:00.006937+00:00,2026-04-22T17:05:00.006937+05:30,2026-04-22T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1364,41027,20618819,4.43,403.6,233.3,2337,103.2,500.8,110,14090140,1054.3,4,2.03,257.4,522.52,2.04,260.7,531.83,,,,2026-04-22T11:25:01+00:00,2026-04-22T16:55:01+05:30,Clouds,overcast clouds,31.78,38.78,1006,69,86,10000,3.74,255,3.98,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:08+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T11:05:00.004269+00:00,2026-04-22T16:35:00.004269+05:30,2026-04-22T12:00:00+00:00,2026-04-22T17:30:00+05:30,Rain,moderate rain,31.67,38.67,1006,70,85,10000,3.25,253,3.77,1,1.14,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T12:00:00+00:00,2026-04-22T17:30:00+05:30,Rain,light rain,29.42,34.09,1007,72,48,10000,3.36,265,3.75,0.56,0.24,
2026-04-22T11:40:00.011347+00:00,2026-04-22T17:10:00.011347+05:30,2026-04-22T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1363,41135,20618928,4.44,402.6,233.3,2337,103,499.7,100,14090219,1057.1,4,2.04,257.4,525.1,2.04,260.8,532.03,,,,2026-04-22T11:40:01+00:00,2026-04-22T17:10:01+05:30,Clouds,broken clouds,29.03,33.77,1007,75,79,10000,3.25,253,3.77,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:08+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T11:05:00.004269+00:00,2026-04-22T16:35:00.004269+05:30,2026-04-22T12:00:00+00:00,2026-04-22T17:30:00+05:30,Rain,moderate rain,31.67,38.67,1006,70,85,10000,3.25,253,3.77,1,1.14,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T12:00:00+00:00,2026-04-22T17:30:00+05:30,Rain,light rain,29.42,34.09,1007,72,48,10000,3.36,265,3.75,0.56,0.24,
2026-04-22T11:45:00.010440+00:00,2026-04-22T17:15:00.010440+05:30,2026-04-22T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1240,41246,20619040,4.02,403.2,233.1,2330,93.8,500.8,-60,14090310,960.1,4,1.83,259,473.97,1.9,255.9,486.21,,,,2026-04-22T11:40:01+00:00,2026-04-22T17:10:01+05:30,Clouds,broken clouds,29.03,33.77,1007,75,79,10000,3.25,253,3.77,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:08+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T11:05:00.004269+00:00,2026-04-22T16:35:00.004269+05:30,2026-04-22T12:00:00+00:00,2026-04-22T17:30:00+05:30,Rain,moderate rain,31.67,38.67,1006,70,85,10000,3.25,253,3.77,1,1.14,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T12:00:00+00:00,2026-04-22T17:30:00+05:30,Rain,light rain,29.42,34.09,1007,72,48,10000,3.36,265,3.75,0.56,0.24,
2026-04-22T11:50:00.000752+00:00,2026-04-22T17:20:00.000752+05:30,2026-04-22T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1348,41353,20619149,4.35,404.6,233.3,2337,101.6,500.4,-50,14090389,1041.6,4,2,257.4,514.8,2.02,260.8,526.82,,,,2026-04-22T11:40:01+00:00,2026-04-22T17:10:01+05:30,Clouds,broken clouds,29.03,33.77,1007,75,79,10000,3.25,253,3.77,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:08+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T11:05:00.004269+00:00,2026-04-22T16:35:00.004269+05:30,2026-04-22T12:00:00+00:00,2026-04-22T17:30:00+05:30,Rain,moderate rain,31.67,38.67,1006,70,85,10000,3.25,253,3.77,1,1.14,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T12:00:00+00:00,2026-04-22T17:30:00+05:30,Rain,light rain,29.42,34.09,1007,72,48,10000,3.36,265,3.75,0.56,0.24,
2026-04-22T11:55:00.009039+00:00,2026-04-22T17:25:00.009039+05:30,2026-04-22T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1061,41451,20619240,3.42,407.4,236.3,2361,80.7,501.2,30,14090460,819.9,4,1.6,252.7,404.32,1.64,253.4,415.58,,,,2026-04-22T11:55:01+00:00,2026-04-22T17:25:01+05:30,Clouds,broken clouds,31.78,38.75,1007,67,82,10000,2.98,253,3.6,,2026-04-22T00:29:37+00:00,2026-04-22T12:48:08+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-22T11:05:00.004269+00:00,2026-04-22T16:35:00.004269+05:30,2026-04-22T12:00:00+00:00,2026-04-22T17:30:00+05:30,Rain,moderate rain,31.67,38.67,1006,70,85,10000,3.25,253,3.77,1,1.14,,2026-04-21T18:05:00.002464+00:00,2026-04-21T23:35:00.002464+05:30,2026-04-22T12:00:00+00:00,2026-04-22T17:30:00+05:30,Rain,light rain,29.42,34.09,1007,72,48,10000,3.36,265,3.75,0.56,0.24,
